X, Function_0
0.000000	,1.999560
211968.000000,	248.529766
212992.000000,	248.602344
214016.000000,	248.647656
215040.000000,	248.770859
216064.000000,	248.735078
217088.000000,	248.876250
218112.000000,	248.910156
219136.000000,	249.014219
220160.000000,	248.878672
221184.000000,	249.153750
222208.000000,	248.994453
223232.000000,	249.090000
224256.000000,	249.099219
225280.000000,	249.179297
226304.000000,	249.177422
227328.000000,	249.257422
228352.000000,	249.211953
229376.000000,	249.230156
230400.000000,	249.231875
231424.000000,	249.320625
232448.000000,	249.383828
233472.000000,	249.442734
234496.000000,	249.410937
235520.000000,	249.325312
236544.000000,	249.520469
237568.000000,	249.530000
238592.000000,	249.669609
239616.000000,	249.642344
240640.000000,	249.536328
241664.000000,	249.758516
242688.000000,	249.671484
243712.000000,	249.686875
244736.000000,	249.923750
245760.000000,	249.854453
246784.000000,	249.729688
247808.000000,	249.854922
248832.000000,	249.726953
249856.000000,	249.856719
250880.000000,	249.941094
251904.000000,	249.866641
252928.000000,	249.750703
253952.000000,	249.938203
254976.000000,	250.021875
256000.000000,	250.031797
257024.000000,	249.879609
258048.000000,	249.930234
259072.000000,	250.002969
260096.000000,	250.090000
